customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,tech_support,online_security,paperless_billing,senior_citizen,dependents,partner,num_services,churn
CUST03494,4,47.14,210.84,One year,No,Electronic check,No,No internet service,Yes,0,No,No,3,1
CUST03495,27,38.52,1010.43,Month-to-month,Fiber optic,Credit card,No internet service,No internet service,No,0,No,No,6,1
CUST03496,26,88.13,2314.38,Month-to-month,DSL,Electronic check,No,No,Yes,0,No,No,7,0
CUST03497,19,73.34,1490.28,Month-to-month,Fiber optic,Credit card,No,No,No,0,No,Yes,2,0
CUST03498,17,71.44,1240.81,Two year,No,Bank transfer,Yes,No internet service,Yes,0,No,Yes,6,0
CUST03499,43,45.68,2019.39,Two year,DSL,Electronic check,No,No,Yes,0,No,Yes,7,0
CUST03500,41,23.49,948.51,Month-to-month,DSL,Electronic check,No,No,Yes,0,No,Yes,3,0
CUST03501,42,61.03,2609.47,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,0,No,Yes,1,0
CUST03502,50,30.66,1583.58,Two year,No,Bank transfer,No,No internet service,Yes,0,No,No,6,0
CUST03503,40,110.6,4436.27,Month-to-month,DSL,Electronic check,Yes,No,Yes,0,Yes,No,7,1
CUST03504,39,24.13,937.33,Month-to-month,Fiber optic,Electronic check,Yes,No,No,1,Yes,No,6,1
CUST03505,23,63.17,1378.16,Month-to-month,DSL,Credit card,No,No,Yes,1,No,No,1,1
CUST03506,52,25.22,1309.82,Two year,Fiber optic,Mailed check,Yes,No,Yes,0,No,No,3,0
CUST03507,47,29.55,1417.11,One year,Fiber optic,Electronic check,Yes,No internet service,Yes,0,No,Yes,4,1
CUST03508,63,85.89,5372.81,Month-to-month,DSL,Credit card,No,No internet service,Yes,0,No,Yes,1,0
CUST03509,69,84.71,5781.49,Month-to-month,No,Mailed check,No,No,No,0,Yes,No,6,1
CUST03510,43,23.31,1007.43,Two year,No,Mailed check,No,No,No,1,No,Yes,5,0
CUST03511,48,20.11,976.81,Month-to-month,DSL,Bank transfer,Yes,Yes,No,1,Yes,Yes,1,1
CUST03512,34,27.88,880.55,One year,DSL,Credit card,Yes,Yes,No,0,No,No,1,0
CUST03513,40,96.3,3854.04,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,0,Yes,No,5,1
CUST03514,61,78.46,4800.56,One year,No,Credit card,No,No,Yes,0,No,No,6,0
CUST03515,50,23.81,1256.57,Month-to-month,DSL,Credit card,No internet service,Yes,No,0,No,Yes,1,0
CUST03516,67,68.81,4586.44,One year,Fiber optic,Electronic check,No,Yes,Yes,0,No,No,4,0
CUST03517,62,91.2,5758.72,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,0,No,Yes,5,1
CUST03518,58,106.9,6202.89,Month-to-month,DSL,Credit card,No internet service,No,No,1,No,No,1,0
CUST03519,33,113.4,3682.1,Month-to-month,DSL,Mailed check,Yes,No,No,1,No,Yes,5,0
CUST03520,16,52.74,827.33,Two year,Fiber optic,Mailed check,Yes,No internet service,Yes,0,No,No,1,0
CUST03521,48,33.58,1556.2,Month-to-month,DSL,Bank transfer,No,Yes,No,0,Yes,No,1,0
CUST03522,10,43.69,428.54,Month-to-month,No,Bank transfer,No,No,No,0,No,No,2,0
CUST03523,38,97.62,3732.98,One year,No,Bank transfer,Yes,No internet service,No,0,Yes,Yes,1,0
CUST03524,19,117.15,2239.26,One year,Fiber optic,Bank transfer,No,No internet service,No,1,No,Yes,2,0
CUST03525,36,66.64,2342.53,One year,Fiber optic,Mailed check,Yes,Yes,Yes,0,No,No,1,0
CUST03526,59,50.54,2919.14,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,0,No,No,6,0
CUST03527,63,62.92,3984.93,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,0,No,No,7,0
CUST03528,46,50.48,2354.28,One year,DSL,Mailed check,No internet service,No,Yes,1,No,Yes,6,0
CUST03529,3,45.65,112.5,Month-to-month,DSL,Electronic check,Yes,No,No,0,Yes,Yes,4,0
CUST03530,65,79.38,5032.82,Two year,No,Mailed check,No internet service,No,No,0,Yes,Yes,7,0
CUST03531,8,21.57,114.64,Month-to-month,DSL,Electronic check,No,No,Yes,0,No,Yes,3,0
CUST03532,51,45.96,2393.28,Month-to-month,Fiber optic,Mailed check,No internet service,No,Yes,0,No,No,2,1
CUST03533,6,86.14,479.91,Month-to-month,Fiber optic,Bank transfer,No internet service,No,No,0,Yes,Yes,3,0
CUST03534,39,23.21,887.83,Month-to-month,DSL,Mailed check,Yes,No,No,0,No,No,3,0
CUST03535,60,28.32,1726.87,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,0,Yes,No,4,0
CUST03536,28,49.34,1366.21,Month-to-month,No,Electronic check,No,No,Yes,0,Yes,Yes,4,1
CUST03537,54,107.78,5889.99,Two year,DSL,Credit card,Yes,No,Yes,0,Yes,No,4,0
CUST03538,37,96.49,3551.46,Month-to-month,No,Bank transfer,No internet service,Yes,Yes,1,Yes,No,3,0
CUST03539,9,22.22,156.95,Month-to-month,DSL,Electronic check,Yes,No,No,0,No,No,1,1
CUST03540,56,70.17,3988.63,Month-to-month,No,Credit card,No,No internet service,Yes,0,No,Yes,5,0
CUST03541,59,47.47,2803.12,One year,Fiber optic,Electronic check,Yes,No internet service,No,0,No,No,4,0
CUST03542,2,84.86,115.8,Month-to-month,Fiber optic,Bank transfer,No,No internet service,No,1,No,No,6,1
CUST03543,61,92.16,5645.35,Month-to-month,DSL,Mailed check,No,No internet service,Yes,0,Yes,Yes,2,1
CUST03544,58,106.29,6150.1,One year,Fiber optic,Electronic check,No,No internet service,No,0,Yes,Yes,1,0
CUST03545,60,67.54,3995.11,Month-to-month,No,Electronic check,No,No,Yes,0,Yes,No,4,0
CUST03546,40,119.45,4782.76,One year,Fiber optic,Bank transfer,No internet service,No,Yes,0,No,Yes,6,0
CUST03547,36,118.0,4240.1,One year,Fiber optic,Electronic check,Yes,No,No,1,No,Yes,4,0
CUST03548,37,108.22,3919.77,Two year,No,Mailed check,No,No internet service,No,0,Yes,No,6,0
CUST03549,18,77.49,1341.85,Month-to-month,Fiber optic,Bank transfer,Yes,No internet service,Yes,0,No,Yes,4,1
CUST03550,63,59.8,3860.67,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,0,No,Yes,5,1
CUST03551,22,56.44,1245.75,Month-to-month,No,Credit card,Yes,No internet service,Yes,0,No,No,1,0
CUST03552,11,21.21,300.64,Month-to-month,No,Electronic check,No internet service,No,Yes,0,No,No,4,0
CUST03553,58,44.92,2620.8,Month-to-month,Fiber optic,Electronic check,No,No,No,1,No,Yes,1,0
CUST03554,57,91.88,5299.02,One year,Fiber optic,Bank transfer,No,No,Yes,1,No,Yes,1,0
CUST03555,4,80.36,349.23,Month-to-month,No,Credit card,No,Yes,No,0,No,No,3,0
CUST03556,7,111.64,734.16,Month-to-month,DSL,Bank transfer,No,No,Yes,0,No,No,1,1
CUST03557,61,25.0,1555.34,Month-to-month,DSL,Electronic check,No,No,No,1,No,Yes,5,0
CUST03558,54,35.53,1870.98,One year,Fiber optic,Credit card,Yes,No,Yes,0,No,Yes,5,0
CUST03559,68,98.92,6773.03,Month-to-month,DSL,Mailed check,No,No,Yes,0,No,No,5,0
CUST03560,1,55.85,66.74,Month-to-month,Fiber optic,Mailed check,No,No internet service,Yes,1,No,Yes,5,1
CUST03561,55,31.83,1751.59,Two year,Fiber optic,Credit card,No,No,No,0,No,No,7,1
CUST03562,3,119.65,337.02,One year,DSL,Electronic check,Yes,Yes,Yes,0,Yes,Yes,4,0
CUST03563,38,98.73,3791.66,Month-to-month,No,Mailed check,No,No,Yes,1,No,No,1,1
CUST03564,1,60.87,52.99,Month-to-month,DSL,Credit card,No,No,No,0,No,No,7,0
CUST03565,38,102.33,3793.05,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,0,No,Yes,3,0
CUST03566,29,88.06,2468.03,One year,DSL,Mailed check,No,No,Yes,0,No,No,4,0
CUST03567,5,99.0,431.54,Two year,No,Electronic check,No,No,Yes,0,No,No,7,0
CUST03568,21,101.52,2171.13,Month-to-month,DSL,Credit card,No,No internet service,No,1,No,Yes,2,0
CUST03569,71,28.47,2064.38,Two year,DSL,Bank transfer,No,Yes,No,0,No,Yes,4,0
CUST03570,67,82.3,5530.35,Month-to-month,No,Electronic check,No internet service,No,Yes,0,No,No,4,1
CUST03571,47,20.68,987.68,One year,No,Electronic check,No internet service,Yes,Yes,1,No,No,4,0
CUST03572,35,24.35,924.56,Month-to-month,DSL,Mailed check,Yes,No internet service,Yes,0,Yes,No,4,0
CUST03573,68,110.4,7524.34,Month-to-month,DSL,Bank transfer,No,No,Yes,0,No,No,3,1
CUST03574,69,72.76,5052.35,Two year,Fiber optic,Mailed check,No internet service,No internet service,Yes,1,No,No,5,0
CUST03575,1,93.59,93.05,Month-to-month,Fiber optic,Electronic check,No,No,Yes,0,No,Yes,1,1
CUST03576,68,103.85,7038.75,Two year,No,Bank transfer,No internet service,No,No,0,No,No,6,0
CUST03577,12,114.96,1365.51,Month-to-month,DSL,Electronic check,Yes,No,No,0,Yes,Yes,5,0
CUST03578,60,106.94,6518.94,Month-to-month,DSL,Credit card,No,No,No,0,No,No,7,0
CUST03579,27,68.33,1790.57,One year,Fiber optic,Mailed check,Yes,No,No,0,No,Yes,3,1
CUST03580,56,53.6,3017.32,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,0,No,Yes,3,0
CUST03581,23,35.45,739.58,Month-to-month,Fiber optic,Mailed check,No internet service,No,Yes,0,Yes,No,4,0
CUST03582,25,60.03,1470.22,Month-to-month,No,Bank transfer,No,No,Yes,0,Yes,Yes,7,0
CUST03583,21,56.65,1228.34,Two year,Fiber optic,Credit card,Yes,No,No,0,No,Yes,6,0
CUST03584,61,75.96,4543.06,One year,DSL,Bank transfer,No,Yes,Yes,0,Yes,Yes,7,0
CUST03585,63,86.55,5497.89,Month-to-month,Fiber optic,Bank transfer,No internet service,No internet service,No,0,Yes,No,4,0
CUST03586,52,117.83,6229.54,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,1,No,Yes,1,0
CUST03587,25,92.84,2339.26,Month-to-month,Fiber optic,Mailed check,Yes,No,No,0,No,No,4,1
CUST03588,55,84.37,4703.45,Month-to-month,No,Electronic check,No,Yes,No,0,Yes,No,1,1
CUST03589,46,53.51,2473.86,Two year,Fiber optic,Credit card,No internet service,No,Yes,0,No,No,3,0
CUST03590,32,23.45,785.95,One year,DSL,Bank transfer,Yes,No internet service,No,0,No,No,6,0
CUST03591,55,48.81,2707.24,Month-to-month,Fiber optic,Electronic check,No,No,No,0,No,Yes,6,1
CUST03592,5,96.84,458.7,Month-to-month,DSL,Electronic check,No,No,No,0,No,No,7,0
CUST03593,36,40.53,1429.1,Two year,DSL,Mailed check,No,No internet service,Yes,0,Yes,No,7,0
CUST03594,49,91.22,4528.85,Month-to-month,Fiber optic,Electronic check,Yes,No internet service,No,0,No,Yes,7,1
CUST03595,58,77.98,4520.73,Two year,Fiber optic,Credit card,No internet service,No internet service,Yes,0,No,Yes,1,0
CUST03596,39,37.19,1443.32,Month-to-month,Fiber optic,Bank transfer,No internet service,Yes,No,0,No,Yes,1,0
CUST03597,61,46.16,2807.64,One year,Fiber optic,Electronic check,No internet service,No,Yes,0,No,Yes,2,0
CUST03598,9,69.63,641.99,One year,DSL,Electronic check,No,No,No,0,Yes,Yes,4,0
CUST03599,6,61.84,311.76,One year,DSL,Electronic check,Yes,No,Yes,0,No,No,5,1
CUST03600,35,97.86,3415.99,One year,DSL,Electronic check,Yes,No internet service,No,1,No,No,2,0
CUST03601,39,93.44,3659.69,Month-to-month,No,Electronic check,No,Yes,Yes,0,Yes,No,2,0
CUST03602,22,77.46,1640.17,Month-to-month,No,Credit card,No internet service,No internet service,No,0,No,Yes,2,1
CUST03603,41,102.23,4201.89,Two year,No,Mailed check,No internet service,No,Yes,0,No,Yes,5,0
CUST03604,5,76.27,336.47,Month-to-month,Fiber optic,Mailed check,No internet service,No,No,0,No,Yes,5,0
CUST03605,42,116.44,4906.1,Two year,Fiber optic,Electronic check,Yes,No,Yes,0,No,No,2,0
CUST03606,67,41.72,2903.17,One year,DSL,Credit card,No,No,No,0,No,Yes,6,0
CUST03607,30,91.41,2736.26,Month-to-month,DSL,Credit card,No,No internet service,Yes,0,Yes,No,3,0
CUST03608,57,56.99,3194.5,Two year,Fiber optic,Mailed check,No internet service,No,No,0,Yes,Yes,2,0
CUST03609,29,47.9,1400.95,One year,Fiber optic,Electronic check,No,No,No,0,No,No,6,0
CUST03610,37,38.04,1431.19,Month-to-month,Fiber optic,Credit card,No,No,No,1,No,Yes,7,0
CUST03611,13,75.25,931.4,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,0,No,Yes,6,1
CUST03612,32,41.55,1243.68,Two year,No,Bank transfer,No internet service,No,No,1,Yes,Yes,1,1
CUST03613,46,40.04,1795.15,One year,Fiber optic,Mailed check,No,No,Yes,0,No,Yes,1,0
CUST03614,23,119.05,2735.73,One year,DSL,Bank transfer,No,No internet service,No,1,Yes,No,6,0
CUST03615,45,100.17,4484.88,One year,No,Mailed check,No internet service,No,Yes,0,Yes,No,7,0
CUST03616,17,94.83,1665.98,Month-to-month,Fiber optic,Credit card,No,No,Yes,0,No,Yes,7,1
CUST03617,66,99.41,6586.92,Two year,No,Credit card,No,No,Yes,0,Yes,Yes,5,0
CUST03618,6,116.89,706.44,Month-to-month,DSL,Electronic check,No,No,Yes,0,No,No,1,0
CUST03619,18,77.33,1304.69,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,1,No,Yes,7,0
CUST03620,22,42.02,955.96,Month-to-month,DSL,Electronic check,Yes,No,Yes,0,No,Yes,4,0
CUST03621,33,106.22,3604.22,Month-to-month,DSL,Credit card,Yes,No,Yes,0,No,Yes,4,0
CUST03622,30,94.27,2871.22,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,0,No,Yes,2,1
CUST03623,32,61.43,1932.88,Month-to-month,DSL,Electronic check,Yes,No,No,0,No,Yes,6,1
CUST03624,42,67.36,2822.3,Month-to-month,DSL,Mailed check,No,No internet service,Yes,0,No,Yes,4,0
CUST03625,10,61.13,634.25,Month-to-month,No,Bank transfer,Yes,No,Yes,0,Yes,Yes,4,1
CUST03626,36,112.99,4136.97,One year,No,Electronic check,No internet service,No,Yes,0,No,No,6,1
CUST03627,34,54.35,1812.61,Month-to-month,DSL,Bank transfer,No internet service,No internet service,Yes,0,No,No,2,0
CUST03628,28,116.35,3234.52,Month-to-month,DSL,Credit card,No,Yes,Yes,0,No,Yes,4,0
CUST03629,11,111.03,1219.17,One year,Fiber optic,Bank transfer,No internet service,No,Yes,0,Yes,No,7,0
CUST03630,39,83.05,3232.42,Month-to-month,No,Mailed check,No,No,Yes,0,Yes,No,3,0
CUST03631,47,77.98,3704.68,Month-to-month,No,Electronic check,No internet service,No internet service,Yes,0,No,Yes,7,0
CUST03632,19,57.01,1096.3,Two year,DSL,Electronic check,No,No internet service,Yes,0,No,Yes,6,0
CUST03633,15,21.83,257.59,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,1,Yes,No,6,0
CUST03634,28,32.76,884.44,Month-to-month,DSL,Mailed check,No internet service,No internet service,Yes,0,No,No,4,0
CUST03635,24,95.42,2258.68,One year,DSL,Mailed check,No,No,Yes,0,Yes,No,5,1
CUST03636,9,67.15,493.6,One year,DSL,Mailed check,No,No internet service,Yes,0,No,No,3,0
CUST03637,47,34.98,1690.54,Two year,DSL,Mailed check,No,Yes,No,1,No,Yes,7,0
CUST03638,33,46.4,1537.82,Month-to-month,Fiber optic,Bank transfer,No internet service,No,Yes,0,Yes,No,2,1
CUST03639,62,114.78,7089.33,One year,DSL,Electronic check,No,No internet service,Yes,0,Yes,Yes,6,0
CUST03640,19,56.71,1122.62,One year,No,Credit card,No,No internet service,Yes,0,No,Yes,6,0
CUST03641,67,110.77,7436.66,Month-to-month,Fiber optic,Electronic check,No,No,Yes,0,No,Yes,2,0
CUST03642,40,50.46,1954.09,Month-to-month,DSL,Mailed check,No internet service,Yes,No,0,No,No,3,0
CUST03643,47,74.32,3523.52,One year,No,Electronic check,No,No internet service,Yes,0,No,No,2,0
CUST03644,65,22.05,1501.9,Month-to-month,No,Bank transfer,No,No,Yes,0,No,No,5,0
CUST03645,29,72.19,2086.52,Month-to-month,Fiber optic,Mailed check,No,Yes,No,0,No,Yes,6,1
CUST03646,50,83.69,4181.15,Month-to-month,DSL,Mailed check,Yes,No,Yes,1,Yes,No,1,0
CUST03647,13,43.43,569.98,Month-to-month,DSL,Mailed check,No,No,Yes,0,No,No,1,1
CUST03648,1,77.89,17.0,Month-to-month,DSL,Mailed check,No,Yes,No,0,No,No,2,0
CUST03649,34,84.72,2887.55,Month-to-month,Fiber optic,Credit card,No,No internet service,No,0,No,Yes,6,1
CUST03650,48,88.69,4212.55,Month-to-month,DSL,Electronic check,No,No,No,0,Yes,Yes,5,1
CUST03651,48,97.64,4686.39,Two year,Fiber optic,Credit card,No,Yes,Yes,0,Yes,Yes,2,1
CUST03652,49,51.13,2513.66,Month-to-month,DSL,Bank transfer,No internet service,No,Yes,0,No,Yes,1,0
CUST03653,64,76.78,4940.46,Month-to-month,Fiber optic,Mailed check,No,No,Yes,0,No,No,5,0
CUST03654,61,118.16,7236.14,Two year,Fiber optic,Credit card,Yes,No,Yes,0,No,No,2,0
CUST03655,29,109.81,3138.11,Two year,DSL,Electronic check,No,No internet service,No,0,Yes,Yes,4,0
CUST03656,39,115.27,4504.91,Month-to-month,Fiber optic,Electronic check,No,Yes,No,0,Yes,No,1,1
CUST03657,26,58.61,1571.66,Month-to-month,Fiber optic,Mailed check,No,No internet service,Yes,0,Yes,Yes,1,1
CUST03658,17,98.69,1620.06,One year,No,Bank transfer,No internet service,No,Yes,1,No,Yes,5,0
CUST03659,71,81.99,5908.55,Two year,Fiber optic,Credit card,Yes,No,Yes,0,No,Yes,4,0
CUST03660,13,28.27,318.89,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,0,No,Yes,4,1
CUST03661,69,102.4,7146.97,Month-to-month,No,Credit card,No,No,No,0,Yes,No,7,0
CUST03662,26,87.71,2232.72,Two year,Fiber optic,Credit card,No,Yes,No,0,No,No,6,0
CUST03663,49,39.89,1951.8,Month-to-month,DSL,Mailed check,No internet service,No,No,0,No,No,6,0
CUST03664,67,27.97,1864.34,One year,DSL,Mailed check,No,No,No,0,No,No,3,0
CUST03665,7,103.7,657.56,One year,DSL,Electronic check,Yes,No,No,0,No,No,1,0
CUST03666,58,27.89,1652.53,Month-to-month,DSL,Bank transfer,No internet service,No,Yes,0,No,Yes,3,0
CUST03667,49,29.14,1465.34,Month-to-month,Fiber optic,Electronic check,Yes,No,No,0,No,No,4,0
CUST03668,53,62.74,3356.21,One year,Fiber optic,Bank transfer,No internet service,Yes,Yes,1,No,No,5,0
CUST03669,65,33.48,2163.78,One year,No,Credit card,No,Yes,Yes,0,No,Yes,2,0
CUST03670,62,111.37,6869.85,Two year,DSL,Bank transfer,Yes,No internet service,Yes,0,Yes,Yes,6,0
CUST03671,17,67.03,1194.47,One year,Fiber optic,Bank transfer,Yes,Yes,Yes,0,No,Yes,2,0
CUST03672,43,76.92,3318.23,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,0,No,Yes,1,1
CUST03673,25,112.81,2782.44,One year,No,Bank transfer,No,Yes,No,0,No,Yes,7,0
CUST03674,3,73.03,229.82,Month-to-month,DSL,Mailed check,Yes,No,No,0,No,No,4,0
CUST03675,29,55.36,1521.7,One year,DSL,Mailed check,No,No,Yes,0,No,Yes,3,0
CUST03676,32,99.72,3196.43,Month-to-month,DSL,Electronic check,Yes,No,No,0,No,Yes,7,0
CUST03677,26,64.29,1704.33,One year,Fiber optic,Mailed check,No internet service,No,Yes,0,No,Yes,5,0
CUST03678,16,51.85,820.63,One year,Fiber optic,Mailed check,No internet service,No,Yes,0,No,Yes,2,0
CUST03679,25,92.32,2343.55,One year,Fiber optic,Mailed check,No,No,Yes,0,No,No,2,0
CUST03680,54,100.16,5449.3,Two year,DSL,Bank transfer,No internet service,No,Yes,0,Yes,Yes,2,0
CUST03681,28,99.17,2790.53,Month-to-month,DSL,Electronic check,No,No,Yes,0,No,No,6,1
CUST03682,56,117.77,6683.52,Month-to-month,Fiber optic,Credit card,Yes,Yes,No,1,Yes,No,3,0
CUST03683,65,98.67,6481.25,Month-to-month,No,Bank transfer,Yes,Yes,No,0,Yes,Yes,6,0
CUST03684,41,96.99,4007.96,Two year,Fiber optic,Credit card,No,No,Yes,1,No,No,6,0
CUST03685,51,105.75,5411.01,Month-to-month,No,Mailed check,Yes,Yes,No,0,No,No,6,0
CUST03686,71,20.02,1408.6,Month-to-month,Fiber optic,Electronic check,No internet service,No,Yes,1,No,No,6,1
CUST03687,29,56.24,1598.6,Two year,DSL,Bank transfer,No internet service,Yes,Yes,0,No,Yes,1,0
CUST03688,19,93.76,1821.31,Two year,Fiber optic,Bank transfer,No,Yes,No,0,No,Yes,1,0
CUST03689,66,79.97,5268.06,Two year,DSL,Bank transfer,No,Yes,Yes,0,Yes,Yes,7,0
CUST03690,41,37.76,1497.46,Month-to-month,DSL,Credit card,Yes,Yes,Yes,1,No,No,6,1
CUST03691,45,50.37,2226.54,Two year,DSL,Electronic check,Yes,Yes,Yes,0,No,No,5,0
CUST03692,15,53.68,771.69,Month-to-month,DSL,Mailed check,No,No,Yes,0,No,No,3,1
CUST03693,3,76.78,318.02,One year,Fiber optic,Electronic check,No,No,Yes,0,No,No,1,0
CUST03694,11,103.16,1177.15,Month-to-month,Fiber optic,Credit card,No,Yes,No,0,Yes,Yes,7,0
CUST03695,53,113.25,6003.96,One year,Fiber optic,Electronic check,Yes,No,No,0,Yes,No,4,0
CUST03696,46,95.01,4391.16,Month-to-month,Fiber optic,Electronic check,No,No,No,0,No,Yes,3,1
CUST03697,30,104.3,3155.5,Month-to-month,Fiber optic,Electronic check,No internet service,Yes,Yes,0,No,No,6,1
CUST03698,57,67.01,3776.14,One year,DSL,Bank transfer,No,Yes,Yes,0,Yes,Yes,7,0
CUST03699,18,58.98,1003.26,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,0,No,Yes,6,1
CUST03700,51,59.27,3075.35,Month-to-month,DSL,Mailed check,Yes,No internet service,Yes,1,Yes,No,2,0
CUST03701,48,81.6,3849.31,Month-to-month,Fiber optic,Electronic check,Yes,No,No,0,Yes,No,2,0
CUST03702,66,32.42,2138.85,One year,Fiber optic,Electronic check,No,No,Yes,0,Yes,No,3,0
CUST03703,8,77.95,587.51,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,0,No,No,3,0
CUST03704,22,86.51,1914.27,One year,Fiber optic,Mailed check,No,No internet service,Yes,0,No,No,3,0
CUST03705,6,63.89,370.69,One year,DSL,Mailed check,Yes,Yes,No,0,No,Yes,2,0
CUST03706,57,115.32,6599.94,One year,Fiber optic,Bank transfer,No,No internet service,Yes,0,No,No,7,0
CUST03707,36,80.82,2793.96,Month-to-month,Fiber optic,Credit card,No,No,Yes,0,Yes,No,5,1
CUST03708,57,42.0,2450.03,One year,Fiber optic,Electronic check,Yes,No,Yes,1,No,Yes,6,1
CUST03709,49,67.92,3364.85,Month-to-month,Fiber optic,Mailed check,No internet service,Yes,No,0,No,Yes,1,0
CUST03710,45,87.54,3989.88,Month-to-month,DSL,Electronic check,No internet service,No,No,0,No,Yes,3,1
CUST03711,66,52.36,3500.58,One year,DSL,Mailed check,No,No,Yes,1,No,No,1,0
CUST03712,45,27.96,1273.89,Two year,Fiber optic,Bank transfer,No,No,No,0,No,No,4,0
CUST03713,20,78.34,1534.73,Month-to-month,DSL,Mailed check,No,No,No,0,No,No,1,1
CUST03714,64,114.79,7368.48,Month-to-month,DSL,Credit card,No,No internet service,No,0,Yes,Yes,1,0
CUST03715,67,68.51,4604.65,Two year,No,Mailed check,No,Yes,No,0,Yes,No,4,0
CUST03716,3,110.61,375.66,Two year,DSL,Mailed check,No internet service,No,Yes,0,Yes,No,4,0
CUST03717,54,103.5,5620.08,Month-to-month,Fiber optic,Bank transfer,No,No internet service,No,1,No,Yes,6,0
CUST03718,64,34.74,2228.07,Month-to-month,No,Mailed check,No,No internet service,No,0,Yes,Yes,3,1
CUST03719,40,90.82,3654.46,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,0,No,Yes,6,1
CUST03720,59,63.55,3775.54,One year,No,Credit card,Yes,No internet service,Yes,1,No,No,4,0
CUST03721,55,45.02,2530.52,Month-to-month,DSL,Bank transfer,No,Yes,Yes,0,No,No,4,1
CUST03722,62,88.69,5585.57,One year,DSL,Credit card,No internet service,No internet service,Yes,0,No,No,7,0
CUST03723,4,94.27,406.93,Two year,DSL,Bank transfer,No,Yes,No,1,No,Yes,2,0
CUST03724,60,37.99,2305.72,Two year,Fiber optic,Mailed check,No,No,No,1,No,No,1,0
CUST03725,30,111.44,3332.05,Two year,No,Credit card,Yes,Yes,No,1,No,Yes,5,0
CUST03726,2,95.11,173.05,Month-to-month,No,Electronic check,No,No,No,0,No,Yes,6,1
CUST03727,62,113.34,6990.79,Month-to-month,Fiber optic,Credit card,No,No,No,0,Yes,Yes,1,0
CUST03728,49,51.71,2373.8,One year,DSL,Credit card,No,No internet service,Yes,0,No,No,5,0
CUST03729,9,113.93,983.41,Month-to-month,No,Credit card,No,No,Yes,0,No,No,7,1
CUST03730,31,56.85,1753.71,Month-to-month,Fiber optic,Electronic check,No internet service,No internet service,No,0,No,Yes,4,1
CUST03731,61,25.4,1534.09,Month-to-month,DSL,Credit card,No internet service,No,Yes,0,No,No,7,0
CUST03732,48,96.3,4645.23,Two year,No,Bank transfer,No,No,No,0,No,Yes,6,0
CUST03733,25,90.35,2218.55,Two year,No,Bank transfer,No internet service,No,No,1,No,Yes,7,1
CUST03734,36,79.79,2834.44,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,0,No,Yes,6,1
